sec,PD,PS,TD,TS,T.Top,T.Bottom,T.Cond in,T Cond mid,T Cond Out,Air in Cond,Ait Out Cond,Ambient outdoor,Speed Comp,label
6360.0,1.83,0.26,96.25,15.35,96.0,86.05,94.75,40.0,38.6,24.35,37.65,26.1,66.03,Unlabeled
6365.0,1.86,0.23,96.45,15.15,96.25,86.0,95.0,40.55,39.1,24.25,37.9,26.05,75.37,Unlabeled
6370.0,1.89,0.21,96.85,14.9,96.55,86.05,95.35,41.15,39.8,24.25,38.55,26.05,85.49,Unlabeled
6375.0,1.91,0.2,97.35,14.7,97.25,86.15,95.85,41.7,40.25,24.3,38.75,26.05,95.4,Unlabeled
6380.0,1.91,0.2,97.9,14.5,98.2,86.25,96.35,42.05,40.35,24.2,39.55,25.9,99.84,Unlabeled
6385.0,1.91,0.2,98.4,14.45,99.15,86.45,96.85,42.15,40.45,24.2,39.8,25.85,97.26,Unlabeled
6390.0,1.91,0.19,98.8,14.35,100.05,86.55,97.3,42.0,40.4,24.15,39.35,26.05,95.72,Unlabeled
6395.0,1.91,0.19,99.25,14.25,100.95,86.7,97.7,41.75,40.35,24.25,39.7,26.0,94.66,Unlabeled
6400.0,1.89,0.18,99.6,14.15,101.75,86.8,98.0,41.6,40.05,24.15,39.45,25.85,94.13,Unlabeled
6405.0,1.85,0.17,99.9,14.15,102.35,86.9,98.2,41.1,39.6,24.15,39.15,25.9,89.99,Unlabeled
6410.0,1.81,0.16,99.95,14.25,102.85,86.95,98.35,40.45,38.95,24.2,38.25,25.95,82.74,Unlabeled
6415.0,1.75,0.14,99.95,14.2,103.15,87.0,98.35,39.65,38.1,24.05,37.7,25.95,77.51,Unlabeled
6420.0,1.68,0.13,99.8,14.25,103.4,86.95,98.2,38.5,37.05,24.0,36.6,26.0,68.75,Unlabeled
6425.0,1.63,0.11,99.6,14.25,103.45,86.9,97.9,37.3,36.05,23.85,35.75,25.8,59.52,Unlabeled
6430.0,1.59,0.1,99.3,14.3,103.45,86.8,97.55,36.2,35.75,23.6,35.15,25.7,49.75,Unlabeled
6435.0,1.56,0.08,98.9,14.4,103.3,86.65,97.05,35.25,35.15,23.5,34.3,25.55,41.05,Unlabeled
6440.0,1.53,0.07,98.45,14.4,103.05,86.5,96.45,33.25,34.3,23.3,33.15,25.5,32.89,Unlabeled
6445.0,1.52,0.05,98.1,14.45,102.7,86.3,95.95,31.55,33.8,23.15,31.95,25.3,31.38,Unlabeled
6450.0,1.52,0.03,97.65,14.5,102.4,86.15,95.45,30.35,33.55,22.95,30.7,25.0,31.38,Unlabeled
6455.0,1.52,0.02,97.2,14.55,102.05,85.9,94.9,29.25,33.4,22.85,29.75,24.75,31.38,Unlabeled
6460.0,1.51,0.01,96.7,14.55,101.7,85.75,94.15,28.15,33.1,22.5,29.35,24.25,30.94,Unlabeled
6465.0,1.46,0.01,95.85,14.7,101.35,85.45,93.2,26.95,32.4,22.3,28.4,24.2,19.71,Unlabeled
6470.0,1.46,0.01,95.3,15.05,101.1,85.15,86.85,25.75,31.9,22.1,27.85,24.1,0.0,Unlabeled
6475.0,1.45,0.01,94.7,15.4,100.7,84.85,70.65,25.0,31.65,21.8,27.25,23.75,0.0,Unlabeled
6480.0,1.45,0.01,94.15,15.8,100.2,84.5,51.5,24.5,31.5,21.8,26.5,23.6,0.0,Unlabeled
6485.0,1.44,0.01,93.6,16.3,99.75,84.2,43.0,24.1,31.4,21.55,26.35,23.45,0.0,Unlabeled
6490.0,1.43,0.01,93.05,16.95,99.2,83.85,39.2,23.8,31.25,21.3,25.75,23.35,0.0,Unlabeled
6495.0,1.43,0.01,92.5,17.75,98.65,83.6,37.1,23.55,31.2,21.3,25.45,23.35,0.0,Unlabeled
6500.0,1.43,0.01,92.0,18.9,98.1,83.3,36.1,23.25,31.2,21.35,25.2,23.2,0.0,Unlabeled
6505.0,1.44,0.01,91.45,20.75,97.55,83.0,36.4,23.0,31.25,21.35,24.95,23.15,0.0,Unlabeled
6510.0,1.44,0.01,90.9,22.85,96.95,82.7,36.2,22.8,31.2,21.4,24.85,23.05,0.0,Unlabeled
6515.0,1.44,0.01,90.35,25.15,96.35,82.4,35.75,22.6,31.2,21.5,24.55,23.15,0.0,Unlabeled
6520.0,1.43,0.01,89.8,27.5,95.8,82.15,35.85,22.45,31.15,21.6,24.5,23.3,0.0,Unlabeled
6525.0,1.43,0.01,89.2,29.6,95.15,81.9,34.7,22.3,31.05,21.75,24.5,23.2,0.0,Unlabeled
6530.0,1.43,0.01,88.65,31.55,94.65,81.6,32.85,22.15,31.0,21.85,24.4,23.2,0.0,Unlabeled
6535.0,1.42,0.01,88.05,33.4,94.05,81.3,31.55,22.1,30.95,22.0,24.4,23.2,0.0,Unlabeled
6540.0,1.42,0.02,87.4,35.5,93.55,81.1,30.5,22.1,30.9,22.05,24.4,23.25,0.0,Unlabeled
6545.0,1.42,0.01,86.65,37.2,93.05,80.85,29.65,22.1,30.85,22.25,24.45,23.35,0.0,Unlabeled
6550.0,1.42,0.02,85.95,38.0,92.45,80.65,29.05,22.15,30.8,22.35,24.55,23.45,0.0,Unlabeled
6555.0,1.42,0.02,85.4,38.45,91.95,80.45,28.55,22.2,30.75,22.35,24.5,23.6,0.0,Unlabeled
6560.0,1.42,0.02,84.85,38.7,91.4,80.2,28.2,22.25,30.75,22.45,24.5,23.6,0.0,Unlabeled
6565.0,1.41,0.07,84.3,38.75,90.9,80.0,28.5,22.3,30.65,22.5,24.55,23.75,0.0,Unlabeled
6570.0,1.4,0.16,83.7,38.65,90.35,79.85,29.15,22.35,30.5,22.65,24.55,23.75,0.0,C5
6575.0,1.39,0.23,83.15,38.4,89.75,79.6,29.85,22.35,30.25,22.7,24.55,23.8,0.0,C5
6580.0,1.37,0.27,82.65,38.3,89.15,79.4,30.15,22.45,30.1,22.8,24.55,23.85,0.0,C5
6585.0,1.41,0.31,82.75,37.75,88.6,79.45,31.25,22.55,29.65,22.95,24.65,23.95,0.0,C5
6590.0,1.67,0.24,86.1,25.85,88.55,79.5,51.15,22.75,27.0,23.0,25.1,24.05,25.26,C5
6595.0,1.71,0.2,90.15,23.25,89.35,79.7,68.3,22.95,25.05,23.1,28.1,24.15,53.28,C5
6600.0,1.69,0.18,92.75,21.6,90.35,79.85,78.0,23.9,24.2,23.15,29.25,24.2,60.14,C5
6605.0,1.64,0.17,94.25,20.55,91.4,80.1,83.8,28.85,24.05,23.4,30.4,24.4,60.28,C5
6610.0,1.6,0.16,95.2,19.75,92.35,80.25,87.35,31.4,24.5,23.65,31.05,24.6,60.28,C5
6615.0,1.58,0.17,95.75,19.2,93.15,80.5,89.7,32.3,28.4,23.95,31.75,24.8,60.27,C5
6620.0,1.58,0.21,96.3,18.7,93.95,80.7,91.55,32.95,31.25,24.15,32.7,24.95,60.18,C5
6625.0,1.6,0.23,96.65,18.3,94.6,80.9,92.9,34.05,32.1,24.4,33.3,25.2,60.18,C5
6630.0,1.62,0.24,96.9,17.95,95.05,81.0,93.8,35.1,32.85,24.6,33.9,25.4,60.19,C5
6635.0,1.64,0.24,97.1,17.7,95.6,81.25,94.4,35.9,34.3,24.9,34.4,25.75,60.21,C5
6640.0,1.66,0.23,97.2,17.45,96.0,81.4,94.7,36.1,35.1,25.15,34.85,25.95,60.22,C5
6645.0,1.66,0.22,97.2,17.25,96.35,81.55,94.95,36.3,35.5,25.35,35.05,26.2,60.24,C5
6650.0,1.65,0.21,97.25,17.1,96.6,81.65,95.05,36.45,35.6,25.45,35.05,26.25,60.25,C5
6655.0,1.65,0.22,97.3,16.9,96.9,81.85,95.15,36.55,35.65,25.5,35.2,26.45,60.24,C5
6660.0,1.66,0.23,97.35,16.85,97.1,81.9,95.25,36.6,35.8,25.5,35.25,26.6,60.22,C5
6665.0,1.68,0.24,97.4,16.8,97.35,82.05,95.35,36.7,36.0,25.5,35.25,26.5,60.2,C5
6670.0,1.69,0.25,97.45,16.8,97.55,82.2,95.45,36.95,36.35,25.45,35.95,26.5,60.2,C5
6675.0,1.7,0.26,97.4,16.7,97.65,82.3,95.5,37.1,36.6,25.35,36.05,26.5,60.21,C5
6680.0,1.71,0.27,97.4,16.7,97.7,82.4,95.5,37.45,36.75,25.3,36.15,26.55,60.2,C5
6685.0,1.72,0.28,97.25,16.7,97.7,82.5,95.5,37.85,36.9,25.2,36.75,26.5,60.21,C5
6690.0,1.74,0.28,97.15,16.65,97.6,82.65,95.45,38.2,37.25,25.2,36.8,26.35,60.21,C5
6695.0,1.75,0.29,97.05,16.55,97.45,82.75,95.35,38.55,37.65,25.15,37.1,26.4,60.21,C5
6700.0,1.77,0.29,96.9,16.5,97.35,82.85,95.3,38.95,37.95,24.95,36.85,26.45,60.22,C5
6705.0,1.78,0.29,96.75,16.4,97.25,82.9,95.15,39.15,38.1,24.8,37.3,26.3,60.22,C5
6710.0,1.8,0.29,96.7,16.4,97.15,83.0,95.15,39.35,38.25,24.85,37.15,26.3,60.22,C5
6715.0,1.81,0.29,96.55,16.3,97.0,83.1,95.0,39.55,38.3,24.8,37.8,26.3,60.22,C5
6720.0,1.81,0.3,96.45,16.2,96.9,83.2,94.85,39.7,38.3,24.7,37.45,26.4,60.23,C5
6725.0,1.81,0.3,96.3,16.1,96.7,83.25,94.7,39.85,38.35,24.7,37.55,26.4,60.23,C5
6730.0,1.8,0.3,96.15,16.05,96.55,83.3,94.6,40.05,38.5,24.6,37.3,26.4,60.23,C5
6735.0,1.8,0.29,95.9,15.95,96.5,83.35,94.45,40.2,38.6,24.7,37.3,26.25,60.24,C5
6740.0,1.8,0.29,95.8,15.85,96.35,83.4,94.3,40.2,38.65,24.55,37.95,26.05,60.24,C5
6745.0,1.81,0.29,95.7,15.8,96.25,83.4,94.2,40.2,38.65,24.6,38.0,26.1,60.23,C5
6750.0,1.81,0.29,95.6,15.75,96.15,83.45,94.1,40.05,38.8,24.6,37.25,26.25,60.23,C5
6755.0,1.82,0.29,95.55,15.65,96.05,83.45,94.0,39.95,38.75,24.45,37.35,26.3,60.24,C5
6760.0,1.82,0.29,95.5,15.55,95.95,83.5,93.9,39.8,38.65,24.55,37.7,26.2,60.23,C5
6765.0,1.82,0.28,95.4,15.5,95.95,83.5,93.85,39.8,38.55,24.4,37.5,26.25,60.23,C5
6770.0,1.83,0.26,95.4,15.4,95.95,83.55,93.85,39.95,38.7,24.3,37.4,26.35,63.19,C5
6775.0,1.86,0.24,95.5,15.2,96.15,83.65,94.1,40.4,39.0,24.3,37.45,26.25,72.7,C5
6780.0,1.89,0.22,95.8,14.95,96.55,83.7,94.4,40.95,39.4,24.3,37.95,26.2,82.77,C5
6785.0,1.92,0.2,96.4,14.7,97.35,83.85,94.9,41.65,40.05,24.35,38.0,26.4,92.46,C5
6790.0,1.93,0.2,97.05,14.45,98.2,84.05,95.4,42.05,40.5,24.35,38.3,26.35,100.69,C5
6795.0,1.93,0.2,97.55,14.35,99.25,84.25,95.95,42.3,40.75,24.35,38.9,26.1,99.69,C5
6800.0,1.93,0.19,98.05,14.25,100.2,84.45,96.45,42.4,40.75,24.4,38.9,26.05,97.97,C5
6805.0,1.93,0.19,98.5,14.2,101.1,84.7,96.9,42.3,40.75,24.35,39.15,26.1,96.53,C5
6810.0,1.92,0.19,98.9,14.05,101.9,84.85,97.3,42.15,40.55,24.35,39.15,26.25,95.62,C5
6815.0,1.9,0.18,99.25,14.0,102.65,85.0,97.6,41.85,40.25,24.35,39.15,26.3,94.47,C5
6820.0,1.85,0.17,99.6,14.05,103.25,85.1,97.75,41.35,39.75,24.35,38.6,26.25,88.08,C5
6825.0,1.81,0.17,99.45,14.05,103.65,85.2,97.9,40.6,39.05,24.5,38.15,25.95,82.79,C5
6830.0,1.77,0.16,99.6,14.0,103.95,85.25,98.0,39.95,38.5,24.5,37.65,26.15,79.91,C5
6835.0,1.73,0.14,99.6,14.0,104.2,85.3,97.9,39.2,37.9,24.25,37.35,26.1,76.28,C5
6840.0,1.67,0.12,99.45,14.05,104.3,85.3,97.8,38.2,36.75,24.15,36.95,26.0,67.74,C5
6845.0,1.62,0.11,99.25,14.15,104.35,85.3,97.5,37.15,36.1,24.0,36.0,25.9,58.32,C5
6850.0,1.59,0.09,98.85,14.15,104.25,85.25,97.05,36.15,35.9,23.85,35.3,25.85,48.29,C5
6855.0,1.56,0.08,98.45,14.2,104.05,85.1,96.55,35.15,35.25,23.7,34.35,25.7,39.39,C5
6860.0,1.54,0.06,98.0,14.25,103.7,85.0,96.0,33.45,34.45,23.45,32.9,25.7,32.06,C5
6865.0,1.53,0.05,97.6,14.3,103.4,84.85,95.5,31.95,34.05,23.25,31.75,25.35,31.38,C5
6870.0,1.53,0.03,97.2,14.35,103.1,84.75,94.95,30.65,33.9,23.1,30.8,25.3,31.37,C5
6875.0,1.53,0.01,96.75,14.35,102.75,84.6,94.45,29.3,33.8,23.2,29.8,24.95,31.38,C5
6880.0,1.51,0.01,95.95,14.2,102.4,84.2,92.35,28.1,33.4,23.05,29.0,24.85,29.2,C5
6885.0,1.48,0.01,95.45,14.7,101.95,84.0,87.8,26.8,32.75,22.85,28.7,24.45,12.34,C5
6890.0,1.46,0.01,94.8,15.05,101.5,83.7,72.0,25.8,32.25,22.55,27.95,24.15,0.0,C5
6895.0,1.46,0.01,94.2,15.4,101.0,83.4,50.0,25.05,32.0,22.4,27.4,24.1,0.0,C5
6900.0,1.46,0.01,93.65,15.85,100.6,83.1,42.25,24.55,31.9,22.15,26.8,23.95,0.0,C5
6905.0,1.45,0.01,93.1,16.5,100.05,82.8,39.5,24.15,31.7,21.85,26.45,23.85,0.0,C5
6910.0,1.44,0.01,92.55,17.3,99.5,82.55,37.75,23.9,31.6,21.6,25.85,23.75,0.0,C5
6915.0,1.44,0.01,91.95,18.45,98.95,82.25,37.05,23.65,31.5,21.55,25.6,23.25,0.0,C5
6920.0,1.45,0.01,91.45,20.15,98.35,82.0,37.05,23.35,31.5,21.3,25.15,23.1,0.0,C5
6925.0,1.45,0.01,90.9,22.2,97.85,81.7,36.5,23.1,31.5,21.25,24.9,22.95,0.0,C5
6930.0,1.45,0.02,90.4,24.5,97.35,81.5,36.0,22.85,31.5,21.3,24.7,23.0,0.0,C5
6935.0,1.44,0.01,89.85,26.9,96.8,81.2,35.45,22.7,31.45,21.4,24.45,22.95,0.0,C5
6940.0,1.44,0.02,89.25,29.15,96.25,80.9,34.15,22.5,31.4,21.35,24.45,22.95,0.0,C5
6945.0,1.44,0.02,88.7,31.1,95.6,80.7,32.8,22.35,31.3,21.45,24.3,23.1,0.0,C5
6950.0,1.43,0.02,88.05,32.85,95.0,80.45,31.55,22.15,31.2,21.7,24.1,23.1,0.0,C5
6955.0,1.43,0.02,87.4,34.95,94.45,80.25,30.6,22.15,31.15,21.75,24.1,23.15,0.0,C5
6960.0,1.43,0.01,86.65,36.95,93.9,80.0,30.0,22.05,31.05,21.9,24.2,23.15,0.0,C5
6965.0,1.43,0.02,85.85,38.1,93.35,79.8,29.6,22.1,31.1,22.25,24.2,23.25,0.0,C5
6970.0,1.43,0.02,85.2,38.6,92.85,79.6,29.15,22.15,31.05,22.3,24.2,23.35,0.0,C5
6975.0,1.43,0.02,84.65,38.8,92.25,79.4,29.15,22.2,30.95,22.45,24.3,23.45,0.0,C5
6980.0,1.42,0.03,84.1,38.85,91.7,79.2,29.25,22.15,30.9,22.6,24.4,23.5,0.0,C5
6985.0,1.41,0.13,83.5,38.7,91.15,79.0,29.6,22.25,30.7,22.65,24.4,23.5,0.0,C5
6990.0,1.4,0.2,82.95,38.55,90.65,78.8,30.15,22.25,30.5,22.7,24.4,23.65,0.0,C5
6995.0,1.39,0.26,82.4,38.4,90.1,78.6,30.65,22.3,30.3,22.85,24.45,23.7,0.0,C5
7000.0,1.37,0.3,81.9,38.3,89.65,78.7,31.1,22.4,30.05,23.1,24.55,23.75,0.0,C5
7005.0,1.7,0.26,84.1,27.3,89.3,78.65,43.0,22.6,28.05,23.1,24.7,23.85,4.15,C5
7010.0,1.74,0.21,88.75,23.9,89.8,78.8,63.0,22.85,25.4,23.15,26.5,23.95,49.23,C5
7015.0,1.71,0.18,91.85,22.05,90.75,79.05,74.9,23.1,24.4,23.2,28.8,24.05,58.95,C5
7020.0,1.67,0.17,93.6,20.8,91.7,79.3,81.7,26.9,24.1,23.4,29.65,24.15,60.28,C5
7025.0,1.62,0.16,94.6,19.9,92.6,79.5,85.95,30.8,24.1,23.55,30.85,24.3,60.27,C5
7030.0,1.59,0.15,95.25,19.25,93.5,79.6,88.6,32.05,25.7,23.75,31.2,24.5,60.27,C5
7035.0,1.56,0.14,95.7,18.7,94.3,79.8,90.4,32.4,30.45,23.95,31.6,24.7,60.26,C5
7040.0,1.54,0.14,96.0,18.25,95.05,79.9,91.55,32.75,31.25,24.2,32.35,25.1,60.26,C5
7045.0,1.53,0.13,96.2,17.95,95.8,80.1,92.4,33.2,31.3,24.45,32.55,25.3,60.25,C5
7050.0,1.52,0.12,96.4,17.7,96.45,80.25,92.95,33.4,31.55,24.6,32.75,25.5,60.26,C5
7055.0,1.51,0.14,96.55,17.5,97.05,80.3,93.35,33.2,31.95,24.85,32.8,25.65,60.27,C5
7060.0,1.53,0.17,96.75,17.4,97.65,80.45,93.85,33.2,32.3,25.0,33.0,25.8,60.16,C5
7065.0,1.54,0.18,97.05,17.25,98.05,80.55,94.35,33.55,32.7,25.15,33.4,26.0,60.18,C5
7070.0,1.56,0.19,97.25,17.1,98.4,80.7,94.75,34.25,33.1,25.2,33.65,26.15,60.19,C5
7075.0,1.57,0.19,97.4,16.95,98.7,80.9,95.05,34.75,33.7,25.2,33.95,26.2,60.21,C5
7080.0,1.59,0.2,97.5,16.95,98.95,81.0,95.25,34.75,34.15,25.2,34.05,26.3,60.22,C5
7085.0,1.6,0.22,97.6,16.9,99.15,81.1,95.45,34.9,34.6,25.2,34.1,26.35,60.19,C5
7090.0,1.63,0.23,97.75,16.85,99.35,81.15,95.6,35.25,34.8,25.1,34.4,26.35,60.18,C5
7095.0,1.65,0.24,97.8,16.8,99.45,81.3,95.75,35.8,35.15,25.1,34.55,26.35,60.19,C5
7100.0,1.66,0.26,97.75,16.75,99.45,81.45,95.8,36.1,35.55,25.0,35.0,26.25,60.2,C5
7105.0,1.67,0.27,97.7,16.75,99.45,81.55,95.85,36.6,35.8,24.95,35.35,26.2,60.2,C5
7110.0,1.69,0.27,97.6,16.75,99.35,81.7,95.8,37.1,36.2,24.85,35.7,26.2,60.2,C5
7115.0,1.71,0.28,97.45,16.7,99.2,81.85,95.8,37.55,36.6,24.75,36.1,26.2,60.2,C5
7120.0,1.73,0.28,97.35,16.65,99.1,81.95,95.7,37.9,37.0,24.65,36.15,26.05,60.21,C5
7125.0,1.74,0.28,97.25,16.6,99.0,82.1,95.6,38.2,37.3,24.55,36.75,26.0,60.22,C5
7130.0,1.75,0.29,97.15,16.5,98.85,82.15,95.5,38.4,37.5,24.5,36.6,25.9,60.22,C5
7135.0,1.76,0.29,97.05,16.5,98.7,82.3,95.4,38.6,37.6,24.55,37.0,26.0,60.22,C5
7140.0,1.78,0.29,96.9,16.4,98.5,82.35,95.3,38.8,37.65,24.4,36.9,26.0,60.22,C5
7145.0,1.79,0.29,96.75,16.4,98.35,82.5,95.15,39.15,37.75,24.4,37.1,26.05,60.22,C5
7150.0,1.79,0.29,96.6,16.35,98.15,82.55,95.1,39.35,37.85,24.35,37.2,25.9,60.22,C5
7155.0,1.78,0.29,96.45,16.25,97.9,82.6,94.9,39.55,38.1,24.3,37.55,26.05,60.23,C5
7160.0,1.78,0.29,96.35,16.2,97.75,82.7,94.8,39.7,38.2,24.35,37.25,25.95,60.23,C5
7165.0,1.79,0.29,96.25,16.15,97.65,82.8,94.75,39.8,38.3,24.35,37.7,25.95,60.23,C5
7170.0,1.79,0.29,96.15,16.1,97.55,82.85,94.65,39.75,38.25,24.3,37.35,25.95,60.23,C5
7175.0,1.8,0.29,96.1,16.05,97.4,82.9,94.5,39.7,38.3,24.25,37.25,26.0,60.23,C5
7180.0,1.8,0.28,96.05,15.95,97.3,82.9,94.45,39.7,38.45,24.2,37.1,26.05,60.23,C5
7185.0,1.82,0.27,96.0,15.9,97.3,82.95,94.5,39.7,38.5,24.2,37.65,26.05,61.05,C5
7190.0,1.84,0.25,96.15,15.7,97.35,83.05,94.6,39.9,38.6,24.15,37.7,26.0,69.14,Normal
7195.0,1.87,0.23,96.4,15.5,97.7,83.2,94.95,40.45,39.0,24.1,37.75,26.15,78.55,Normal
7200.0,1.89,0.21,96.9,15.3,98.35,83.45,95.35,41.05,39.45,24.05,38.15,25.95,88.73,Normal
7205.0,1.91,0.21,97.5,15.15,99.2,83.6,95.9,41.7,40.05,24.1,38.95,25.85,98.41,Normal
7210.0,1.91,0.2,97.95,14.9,100.05,83.8,96.35,42.0,40.35,24.1,39.45,25.9,100.01,Normal
7215.0,1.92,0.2,98.5,14.8,100.9,84.05,96.85,42.25,40.65,24.2,39.35,26.15,98.48,Normal
7220.0,1.92,0.2,98.85,14.65,101.75,84.3,97.3,42.3,40.75,24.15,39.25,26.05,96.93,Normal
7225.0,1.91,0.18,99.25,14.55,102.55,84.5,97.65,42.1,40.6,24.1,39.2,26.0,95.5,Normal
7230.0,1.87,0.17,99.55,14.45,103.15,84.65,97.8,41.5,40.1,24.05,39.5,26.0,90.82,Normal
7235.0,1.82,0.17,99.55,14.45,103.6,84.75,97.9,40.65,39.25,23.95,38.7,25.8,83.15,Normal
7240.0,1.78,0.16,99.6,14.4,103.9,84.75,97.95,39.8,38.35,23.95,38.05,25.8,79.16,Normal
7245.0,1.74,0.16,99.7,14.5,104.2,84.85,98.05,39.15,37.75,23.9,37.35,25.7,76.99,Normal
7250.0,1.72,0.16,99.75,14.5,104.35,84.95,98.15,38.5,37.25,23.8,37.3,25.65,75.37,Normal
7255.0,1.69,0.14,99.75,14.5,104.5,85.0,98.15,38.0,36.65,23.8,36.8,25.65,73.67,Unlabeled
7260.0,1.65,0.12,99.6,14.5,104.6,85.05,97.95,37.25,35.75,23.7,36.15,25.6,66.92,Unlabeled
7265.0,1.6,0.11,99.4,14.5,104.5,85.0,97.65,36.2,34.8,23.55,35.25,25.5,57.27,Unlabeled
7270.0,1.57,0.09,99.05,14.6,104.4,84.9,97.2,35.35,34.7,23.6,34.15,25.45,47.26,Unlabeled
7275.0,1.54,0.08,98.6,14.65,104.2,84.85,96.7,34.5,34.3,23.45,33.35,25.15,37.56,Unlabeled
7280.0,1.52,0.06,98.1,14.7,103.9,84.75,96.1,32.9,33.7,23.15,32.45,25.25,31.44,Unlabeled
7285.0,1.51,0.04,97.65,14.75,103.55,84.55,95.6,31.25,33.25,23.0,31.4,24.8,31.38,Unlabeled
7290.0,1.51,0.03,97.3,14.75,103.15,84.45,95.1,30.0,33.1,22.75,30.4,24.8,31.38,Unlabeled
7295.0,1.51,0.01,96.85,14.75,102.8,84.35,94.55,28.7,33.0,22.5,29.85,24.7,31.38,Unlabeled
7300.0,1.49,0.01,96.1,14.65,102.45,83.95,91.05,27.45,32.7,22.35,29.0,24.5,28.66,Unlabeled
7305.0,1.46,0.01,95.5,15.1,102.05,83.7,84.45,26.25,32.1,22.2,28.3,24.35,10.53,Unlabeled
7310.0,1.45,0.01,94.95,15.4,101.65,83.5,68.0,25.4,31.7,22.15,27.45,24.25,0.0,Unlabeled
7315.0,1.44,0.01,94.35,15.7,101.2,83.15,48.95,24.8,31.5,22.0,27.15,24.0,0.0,Unlabeled
7320.0,1.44,0.01,93.75,16.05,100.7,82.8,41.55,24.3,31.45,21.75,26.85,23.8,0.0,Unlabeled
7325.0,1.43,0.01,93.2,16.6,100.2,82.55,38.65,24.0,31.3,21.6,26.3,23.45,0.0,Unlabeled
7330.0,1.43,0.01,92.55,17.2,99.55,82.2,37.25,23.65,31.15,21.4,25.8,23.35,0.0,Unlabeled
7335.0,1.43,0.01,92.05,18.0,98.95,81.9,36.35,23.35,31.1,21.25,25.5,23.2,0.0,Unlabeled
7340.0,1.43,0.01,91.5,19.2,98.35,81.6,36.3,23.1,31.15,21.2,25.15,23.15,0.0,Unlabeled
7345.0,1.43,0.01,90.95,20.95,97.65,81.3,35.85,22.85,31.1,21.1,24.85,22.95,0.0,Unlabeled
7350.0,1.43,0.01,90.45,23.0,97.05,81.05,35.4,22.75,31.15,21.25,24.7,23.05,0.0,Unlabeled
7355.0,1.43,0.01,89.85,25.3,96.4,80.75,34.95,22.55,31.1,21.4,24.55,23.1,0.0,Unlabeled
7360.0,1.42,0.01,89.25,27.75,95.8,80.5,33.75,22.4,31.05,21.5,24.6,23.15,0.0,Unlabeled
7365.0,1.42,0.01,88.65,29.9,95.2,80.3,32.4,22.3,31.0,21.6,24.45,23.15,0.0,Unlabeled
7370.0,1.42,0.01,88.05,31.85,94.7,80.05,31.15,22.25,30.95,21.8,24.45,23.3,0.0,Unlabeled
7375.0,1.42,0.01,87.45,33.85,94.15,79.8,30.1,22.15,30.85,21.9,24.35,23.35,0.0,Unlabeled
7380.0,1.42,0.01,86.7,35.95,93.55,79.55,29.35,22.15,30.85,22.05,24.45,23.4,0.0,Unlabeled
7385.0,1.42,0.01,85.95,37.35,93.0,79.3,28.85,22.15,30.8,22.15,24.45,23.5,0.0,Unlabeled
7390.0,1.41,0.09,85.25,37.95,92.35,79.1,28.75,22.2,30.65,22.25,24.45,23.6,0.0,Unlabeled
7395.0,1.39,0.18,84.65,38.1,91.75,78.9,29.2,22.25,30.55,22.4,24.55,23.6,0.0,Unlabeled
7400.0,1.38,0.24,84.05,37.95,91.2,78.7,29.7,22.25,30.35,22.55,24.55,23.65,0.0,C2
7405.0,1.37,0.28,83.45,37.75,90.6,78.5,30.15,22.35,30.2,22.7,24.6,23.7,0.0,C2
7410.0,1.57,0.28,83.8,31.15,90.0,78.6,35.2,22.4,29.65,22.8,24.75,23.8,0.0,C2
7415.0,1.69,0.23,87.9,25.3,90.4,78.75,56.7,22.6,26.35,22.9,25.95,23.85,38.24,C2
7420.0,1.71,0.19,91.35,22.8,91.15,78.9,71.45,22.75,24.6,23.0,28.75,23.95,56.34,C2
7425.0,1.68,0.18,93.45,21.25,92.1,79.15,79.85,24.75,24.0,23.1,29.8,24.05,60.29,C2
7430.0,1.63,0.17,94.65,20.2,93.0,79.35,84.9,29.4,23.9,23.2,30.65,24.2,60.28,C2
7435.0,1.6,0.16,95.4,19.4,93.8,79.6,88.1,31.5,24.65,23.45,31.65,24.4,60.27,C2
7440.0,1.57,0.15,95.85,18.8,94.7,79.75,90.15,32.15,29.3,23.7,32.15,24.65,60.26,C2
7445.0,1.54,0.14,96.15,18.35,95.45,79.9,91.5,32.55,31.0,23.9,32.6,24.85,60.26,C2
7450.0,1.53,0.13,96.4,18.0,96.15,80.1,92.4,33.0,31.1,24.15,32.65,25.1,60.26,C2
7455.0,1.52,0.12,96.55,17.7,96.75,80.25,93.05,33.25,31.25,24.5,32.75,25.3,60.26,C2
7460.0,1.5,0.11,96.7,17.5,97.05,80.4,93.45,33.3,31.7,24.75,32.6,25.55,60.26,C2
7465.0,1.51,0.16,96.8,17.4,97.6,80.5,93.85,33.15,32.05,24.95,32.4,25.7,60.22,C2
7470.0,1.53,0.18,97.05,17.3,98.05,80.6,94.35,33.4,32.6,25.15,33.15,25.85,60.16,C2
7475.0,1.55,0.19,97.35,17.2,98.5,80.75,94.8,33.9,33.0,25.25,33.6,26.05,60.18,C2
7480.0,1.57,0.19,97.45,17.05,98.8,80.9,95.1,34.6,33.45,25.35,33.95,26.25,60.2,C2
7485.0,1.58,0.2,97.65,16.95,99.1,80.95,95.3,34.75,34.15,25.4,33.95,26.3,60.21,C2
7490.0,1.6,0.21,97.75,16.9,99.3,81.15,95.5,34.85,34.6,25.3,34.1,26.35,60.2,C2
